Star,RA,DEC,RMS,Median Mag,SS Best Metric,SNR at Peak,Peak Period
15007299,81.9602356,-4.523924351,0.029617762,9.91275024,9.72462,0.014808538,2.49222
59073170,86.58860779,1.341580987,0.133950137,12.98939944,9.61388,nan,6.3103
15172550,78.18638611,-1.090179443,0.130009069,12.55113506,9.92846,nan,4.04846
14053932,80.70450592,-0.148145169,0.065391143,11.41644287,9.01118,0.06335396,8.21934
33784332,84.13455963,-24.66125107,0.373894667,13.0012207,8.6427,nan,6.48376
14726959,79.09017944,-1.734557986,0.159220362,14.0607233,9.39632,0.129787355,1.49556
37165260,52.65709686,-45.62728882,0.091260059,12.45052982,9.31792,0.027697884,9.97942
14057301,84.40953064,-0.250334024,0.337228598,11.75181627,9.78538,0.088514586,3.8603
59154138,114.867569,1.656818628,0.071551662,11.86071205,9.6423,0.029583226,6.50728
15166443,76.09883118,-1.380058765,0.322078218,11.42296123,9.85496,0.051665236,2.49418
37502085,122.2485962,-46.14102936,0.116455353,12.18274403,1.9983,0.033977523,5.48416
59083461,90.16561127,2.334552765,0.032689186,10.27871037,9.84712,0.032111176,5.47828
15178428,80.08144379,-1.817674756,0.137078358,12.54271507,9.84222,0.037394942,5.21074
48932417,122.265274,-53.95726013,0.046006866,11.03164434,9.314,nan,4.49338
6743746,86.8416748,6.382596016,0.173043562,13.90897441,9.60702,0.061355813,1.74546
9423358,114.1562347,-42.8301506,0.12061567,12.61669898,7.24718,0.02353368,2.49614
58435911,47.50728607,0.273199439,0.096593414,12.3782177,9.73246,0.033261225,5.02846
16028357,90.74289703,-2.847961903,0.138866146,13.09659553,9.81478,0.027682636,6.9081
58456994,60.71829987,1.264300823,0.118835285,12.7797575,9.82948,nan,2.4932
37443135,116.9040985,-47.4421463,0.172366296,12.26148891,6.7317,nan,6.75914
45042645,104.5275955,-17.38072205,0.107771924,12.21340561,7.10998,0.04706063,7.50492
6741206,84.05303955,6.430138588,0.018956152,9.29185152,9.14446,nan,6.17604
15188604,83.15769196,-1.626275897,0.38291386,8.87107182,9.70502,nan,4.55512
59490742,77.47257996,0.162232012,0.158436426,13.84108877,8.7603,0.116305242,4.4924
33792879,85.72125244,-21.92281151,0.231106686,14.1506176,9.17876,0.039229675,2.06494
6929852,11.1474371,7.713792801,0.184965475,13.79644775,9.5835,0.022148063,2.48732
54024921,85.73288727,-7.31071806,0.234510721,13.96156931,9.88534,0.032163225,2.49418
47861333,70.10607147,-53.66913223,0.131366828,12.82007694,9.31694,0.10858249,6.9767
15020016,96.78784943,-4.478684902,0.571444012,11.77287674,8.80636,0.036224677,1.03006
60297260,63.26841736,4.342116833,0.099120089,12.53953934,9.67758,nan,6.51708
15192898,85.39318085,-2.030540705,0.189894166,12.51458216,9.7991,nan,2.06984
48926096,120.5299912,-51.5652771,0.191016003,13.36863661,9.65112,nan,7.48728
6742192,85.07084656,5.873180866,0.073510754,11.51250839,9.39828,0.02126235,7.30108
3265739,119.2578201,-36.30997086,0.230954552,13.29521179,9.81282,0.064210716,9.56978
60332634,82.67787933,4.637766838,0.191382991,13.3693037,9.77656,0.070358691,4.68154
44847683,84.17945862,-19.63574791,0.120228222,11.1810565,9.3091,0.050958963,8.96316
58468080,80.94172668,0.540189147,0.128566374,12.52536154,9.88926,nan,5.77326
53999757,80.8117218,-6.699594021,0.276859687,13.55884266,9.71188,nan,3.97398
15187889,82.92519379,-2.042803288,0.125488263,12.2429142,8.63878,0.050374647,2.06984
16015908,84.05500793,-4.242580891,0.187245384,13.48529745,9.77166,0.089359021,1.4985
6739164,80.91523743,5.283414841,0.362098749,11.29925537,9.8481,nan,4.51984
3200333,113.9601822,-39.72699356,0.067735171,11.47912979,8.64368,0.012640628,9.97256
61004473,91.01324463,0.030627428,0.105496492,12.363307,9.9069,0.062462589,3.74368
8454597,85.85401154,9.101055145,0.088823019,11.65140963,9.58938,0.061665611,3.91126
9419339,113.7964859,-42.71724701,0.120178551,12.65683198,7.24718,0.024801371,2.4932
14061212,86.3547821,-0.623583794,0.204105201,12.82532787,9.24246,0.056279188,5.15096
7539835,79.82375336,7.674948692,0.121729592,12.38652039,8.0939,nan,3.85736
45043829,104.5981827,-17.20429611,0.134391159,13.45443296,9.91964,0.051201221,5.31364
14059309,85.1053772,-1.268345714,0.15473325,12.45605803,9.069,nan,7.40202
28548283,117.1325378,-68.2808609,0.132375391,12.63792753,7.4716,0.096824073,7.4716
15189480,83.42681122,-1.143352032,0.744505076,9.98697948,9.33066,nan,5.02748
7497310,52.78466415,7.223245621,0.05414948,9.99089813,9.79322,0.051111328,4.58256
14055068,82.91369629,-0.757939756,0.152784281,12.86566162,8.91514,nan,6.74934
6977889,87.98497772,8.704735756,0.143761779,13.06889391,9.14838,nan,5.68212
15188306,83.05660248,-1.652731776,0.328433149,12.6371069,9.60408,nan,4.56884
14732623,84.94934082,-2.540718555,0.176470314,12.78815079,9.34634,nan,4.48064
45017525,102.6730957,-17.92834663,0.05353482,11.24358654,9.40318,0.018477846,6.20936
45109720,108.2999725,-15.12537098,0.168449282,10.76405907,8.5349,nan,5.4871
15175564,79.20497894,-1.983027935,0.158412422,13.27739882,8.42906,nan,6.33088
16008405,79.48319244,-3.211980343,0.129778624,12.42516184,8.84164,0.066895223,6.4916
14316889,108.4404221,-0.949903429,0.054600213,10.77865505,9.37476,nan,1.33092
14731951,84.20703125,-3.94716692,0.133094925,12.56130958,9.29734,0.028774954,7.03942
58473225,85.19763184,0.692870557,0.107062055,12.61760616,9.67562,0.065653473,4.49534
14732817,85.27563477,-3.130193472,0.113854555,12.2198391,9.85888,0.034503272,6.27012
14729980,82.08303833,-3.441958904,0.14772368,12.72877789,9.92748,0.040760691,5.60764
37458197,118.2345123,-45.25155258,0.301876545,11.70973849,8.47708,nan,8.02138
54021723,84.38597107,-5.970640183,0.874735399,9.698854925,8.6427,0.155463844,6.19564
14732582,84.89775848,-1.983831048,0.136079218,12.19812536,9.85398,nan,3.49182
16010693,80.43804932,-3.022724867,0.279288561,12.40949774,8.96512,0.067266431,1.4985
58389878,4.394650936,0.046210807,0.096027638,12.40511799,9.61094,0.051985478,5.47142
45021622,103.0439529,-18.89712143,0.646447519,13.54550934,8.74658,nan,6.05844
54023017,84.92160034,-5.62575388,0.171433921,13.23407269,9.30518,0.067014483,6.64938
37296484,99.0552597,-45.8739624,0.038359586,10.79372835,8.58194,nan,8.48884
15187403,82.75019073,-0.447558969,0.175976557,14.2095499,2.08748,0.030335624,1.32896
14048008,71.1153183,-0.845729768,0.06194659,11.39095926,9.45512,0.0306518,4.3258
54201079,102.0485764,-5.177520275,0.050164275,9.69771004,8.96512,nan,7.40006
56276897,94.67623138,-11.03584576,0.090272906,12.13092804,9.03764,0.032111265,9.23462
44924172,94.04401398,-17.07296371,0.195537681,12.52513885,9.82262,nan,9.28754
59499599,81.06982422,0.926332057,0.191704163,13.9630537,9.91768,0.04748476,2.62256
14728690,81.11914063,-3.333640099,0.161006116,13.24861145,9.13662,nan,2.49614
37470621,119.2937775,-47.67611313,0.11908374,11.9913559,8.7603,nan,9.94708
3203783,114.2058029,-39.74588776,0.137934119,13.18244791,9.95394,0.089762532,9.02098
16015399,83.88585663,-4.336475849,0.078267217,7.585322615,9.16602,0.037803707,2.97928
56495851,110.0075226,-10.59884262,0.095147838,11.3848722,9.65112,nan,6.48866
59067735,81.2937851,1.599438548,0.115074011,12.49734592,9.72462,0.039275203,5.53904
6750054,91.17385101,6.113057137,0.101082751,11.95435953,9.96178,0.03004611,6.3838
61835219,107.8002243,-27.19207954,0.08649524,11.81564522,9.65014,nan,7.40986
48925522,120.3766556,-53.04232025,0.147337535,13.08268213,9.65014,0.026064724,9.48354
24896027,118.2788086,-59.22600174,0.135024051,12.96519327,9.65112,nan,8.97002
53926106,65.04603577,-8.549678802,0.177192804,13.49711275,9.30518,nan,6.81794
56376359,102.6504669,-13.34071541,0.128198829,12.73600865,7.64604,0.064833486,9.6423
33767981,80.662323,-20.3386879,0.121054686,12.65000677,9.64622,0.028652073,8.8681
59062296,77.22514343,3.25059104,0.436288382,9.401853565,9.33262,0.332766437,4.5218
16795625,82.33823395,-4.541705132,0.449705584,13.39421463,8.63682,0.04595093,3.63588
56254028,92.03551483,-12.62747955,0.020705727,9.368368625,9.65014,nan,8.74168
60331548,82.40155029,3.49960494,0.126965404,12.93466663,9.66092,0.047253518,6.82774
15171448,77.79862976,-2.390768051,0.236571441,13.36444068,9.71776,0.079567205,4.9628
16002839,77.60971832,-2.928527832,0.141906003,12.43804765,9.73834,0.077630719,3.32424
7556617,85.94406891,7.135013103,0.144568412,13.45709133,9.90004,nan,5.31952
62482445,93.44829559,-27.21497154,0.05001866,11.39202881,6.99434,nan,7.66074
7531096,75.33649445,7.652097225,0.154182322,13.27941227,9.79224,0.216419933,4.48554
9499018,120.6520309,-41.57937241,0.136446984,12.66252614,9.17484,nan,8.9514
59499107,80.92826843,1.43185997,0.152236587,13.51141405,9.79714,0.056097967,2.66372
27428765,56.75418854,-67.26873779,0.138009624,12.98653984,5.17546,0.021426821,9.97256
54220014,102.9835434,-7.398394585,0.358862017,11.84404183,9.5786,0.094844928,9.8089
61759948,90.92416382,-25.60969925,0.058845935,9.70719337,9.65112,0.033373686,5.48612
58467736,80.14579773,0.719528973,0.129495394,12.32875228,9.90984,0.046715019,4.9138
6740563,83.32995605,5.486246109,0.171936773,14.03681326,9.87848,0.050578806,4.32384
54029201,86.89259338,-6.230962276,0.112257463,12.46110916,9.32282,nan,9.6472
60344358,87.83255005,4.583000183,0.146089455,13.489007,9.90886,0.046969484,3.03612
16015481,83.9147644,-4.419390678,0.563247512,11.60489035,8.66426,0.077575503,1.9297
3250158,117.7022552,-36.68152237,0.327220804,12.15881538,8.47708,nan,8.95336
59052372,62.93669128,2.411106586,0.097598493,12.55535793,9.43748,0.031664562,6.3593
37474253,119.6093521,-48.01470566,0.170636543,13.84806919,9.65014,nan,6.49944
37137855,33.90011597,-48.01225662,0.073795557,11.88568926,9.32086,0.018975466,9.97648
59505672,82.86017609,2.797041416,0.10697876,11.72546816,9.55312,nan,3.49084
37431620,115.8046951,-47.76885223,0.153339604,13.05411911,9.65014,0.033898511,9.19542
37490564,121.082161,-49.61732483,0.080611528,11.26362753,9.84908,nan,8.97296
47852173,22.14904404,-54.56479263,0.091047162,11.94367171,3.0077,0.024428933,9.31596
63610102,106.5370255,-80.08963776,0.046978671,11.16944408,9.31498,nan,7.97728
36131991,80.09240723,-71.78858948,0.101622366,12.35815287,8.97492,0.014756641,9.96864
37482975,120.3636398,-49.67264175,0.264838163,12.18916845,3.89362,nan,7.95572
37239526,85.08657837,-48.34503174,0.081136115,12.01410961,9.31694,nan,5.49396
9388692,111.1360397,-44.57722473,0.072292741,11.45973563,8.47708,nan,8.97688
37494010,121.4260254,-48.47213745,0.05836509,10.79986477,2.99202,0.020748121,9.48746
15185106,82.07488251,-1.802149534,0.252322971,12.43564749,9.15622,nan,4.49044
2885533,40.73684692,-39.29415131,0.161381072,13.40832186,9.6521,nan,7.63624
44829290,80.82411957,-19.3024025,0.054925841,11.03337407,2.68234,nan,7.48042
37425699,115.1855545,-48.01569366,0.091526211,12.08801508,9.31596,nan,8.0204
63558867,37.11495972,-84.64861298,0.095995603,12.43789816,2.07082,nan,9.03862
49877965,52.68289948,-60.42739105,0.075350437,11.98057795,9.64916,nan,8.48688
15188898,83.25473785,-0.351377785,0.19396903,12.84856272,9.58742,0.0460808,6.69446
39709939,111.4829178,-75.94834137,0.084488798,11.99493408,6.21034,nan,8.97296
